State,Week,Value
Kentucky,04/03/2005,4
Kentucky,11/03/2005,4
Kentucky,18/03/2005,3
Kentucky,24/03/2005,4
Kentucky,01/04/2005,4
Kentucky,08/04/2005,4
Kentucky,15/04/2005,4
Kentucky,22/04/2005,4
Kentucky,29/04/2005,4
Kentucky,06/05/2005,4
Kentucky,13/05/2005,4
Kentucky,20/05/2005,4
Kentucky,27/05/2005,4
Kentucky,03/06/2005,4
Kentucky,10/06/2005,4
Kentucky,17/06/2005,4
Kentucky,24/06/2005,4
Kentucky,01/07/2005,4
Kentucky,08/07/2005,4
Kentucky,15/07/2005,4
Kentucky,22/07/2005,4
Kentucky,29/07/2005,4
Kentucky,05/08/2005,4
Kentucky,12/08/2005,5
Kentucky,19/08/2005,5
Kentucky,26/08/2005,5
Kentucky,02/09/2005,5
Kentucky,09/09/2005,5
Kentucky,16/09/2005,7
Kentucky,23/09/2005,7
Kentucky,30/09/2005,7
Kentucky,07/10/2005,7
Kentucky,14/10/2005,7
Kentucky,21/10/2005,7
Kentucky,28/10/2005,7
Kentucky,04/11/2005,7
Kentucky,11/11/2005,5
Kentucky,18/11/2005,5
Kentucky,23/11/2005,5
Kentucky,02/12/2005,5
Kentucky,09/12/2005,5
Kentucky,16/12/2005,6
Kentucky,22/12/2005,6
Kentucky,30/12/2005,6
Kentucky,06/01/2006,6
Kentucky,13/01/2006,6
Kentucky,20/01/2006,6
Kentucky,27/01/2006,6
Kentucky,03/02/2006,6
Kentucky,10/02/2006,6
Kentucky,17/02/2006,6
Kentucky,24/02/2006,6
Kentucky,03/03/2006,6
Kentucky,10/03/2006,6
Kentucky,17/03/2006,6
Kentucky,24/03/2006,6
Kentucky,31/03/2006,6
Kentucky,07/04/2006,5
Kentucky,13/04/2006,6
Kentucky,21/04/2006,6
Kentucky,28/04/2006,6
Kentucky,05/05/2006,6
Kentucky,12/05/2006,5
Kentucky,19/05/2006,6
Kentucky,26/05/2006,6
Kentucky,02/06/2006,6
Kentucky,09/06/2006,6
Kentucky,16/06/2006,6
Kentucky,23/06/2006,6
Kentucky,30/06/2006,6
Kentucky,07/07/2006,6
Kentucky,14/07/2006,6
Kentucky,21/07/2006,6
Kentucky,28/07/2006,6
Kentucky,04/08/2006,6
Kentucky,11/08/2006,6
Kentucky,18/08/2006,6
Kentucky,25/08/2006,7
Kentucky,01/09/2006,7
Kentucky,08/09/2006,9
Kentucky,15/09/2006,9
Kentucky,22/09/2006,9
Kentucky,29/09/2006,10
Kentucky,06/10/2006,10
Kentucky,13/10/2006,13
Kentucky,20/10/2006,13
Kentucky,27/10/2006,14
Kentucky,03/11/2006,13
Kentucky,10/11/2006,12
Kentucky,17/11/2006,11
Kentucky,22/11/2006,2
Kentucky,01/12/2006,8
Kentucky,08/12/2006,8
Kentucky,15/12/2006,8
Kentucky,22/12/2006,7
Kentucky,29/12/2006,7
Kentucky,05/01/2007,7
Kentucky,12/01/2007,7
Kentucky,19/01/2007,10
Kentucky,26/01/2007,10
Kentucky,02/02/2007,10
Kentucky,09/02/2007,9
Kentucky,16/02/2007,9
Kentucky,23/02/2007,10
Kentucky,02/03/2007,10
Kentucky,09/03/2007,11
Kentucky,16/03/2007,10
Kentucky,23/03/2007,11
Kentucky,30/03/2007,11
Kentucky,06/04/2007,9
Kentucky,13/04/2007,9
Kentucky,20/04/2007,8
Kentucky,27/04/2007,8
Kentucky,04/05/2007,8
Kentucky,11/05/2007,8
Kentucky,18/05/2007,7
Kentucky,25/05/2007,7
Kentucky,01/06/2007,8
Kentucky,08/06/2007,8
Kentucky,15/06/2007,8
Kentucky,22/06/2007,8
Kentucky,29/06/2007,8
Kentucky,06/07/2007,8
Kentucky,13/07/2007,11
Kentucky,20/07/2007,11
Kentucky,27/07/2007,10
Kentucky,03/08/2007,9
Kentucky,10/08/2007,9
Kentucky,17/08/2007,9
Kentucky,24/08/2007,8
Kentucky,31/08/2007,11
Kentucky,07/09/2007,12
Kentucky,14/09/2007,11
Kentucky,21/09/2007,11
Kentucky,28/09/2007,11
Kentucky,05/10/2007,11
Kentucky,12/10/2007,11
Kentucky,19/10/2007,10
Kentucky,26/10/2007,9
Kentucky,02/11/2007,8
Kentucky,09/11/2007,8
Kentucky,16/11/2007,8
Kentucky,21/11/2007,1
Kentucky,30/11/2007,8
Kentucky,07/12/2007,8
Kentucky,14/12/2007,8
Kentucky,21/12/2007,8
Kentucky,28/12/2007,8
Kentucky,04/01/2008,8
Kentucky,11/01/2008,8
Kentucky,18/01/2008,8
Kentucky,25/01/2008,9
Kentucky,01/02/2008,8
Kentucky,08/02/2008,8
Kentucky,15/02/2008,8
Kentucky,22/02/2008,8
Kentucky,29/02/2008,11
Kentucky,07/03/2008,11
Kentucky,14/03/2008,11
Kentucky,21/03/2008,11
Kentucky,28/03/2008,11
Kentucky,04/04/2008,12
Kentucky,11/04/2008,12
Kentucky,18/04/2008,12
Kentucky,25/04/2008,9
Kentucky,02/05/2008,10
Kentucky,09/05/2008,10
Kentucky,16/05/2008,10
Kentucky,23/05/2008,10
Kentucky,30/05/2008,10
Kentucky,06/06/2008,11
Kentucky,13/06/2008,11
Kentucky,20/06/2008,11
Kentucky,27/06/2008,11
Kentucky,04/07/2008,7
Kentucky,11/07/2008,12
Kentucky,18/07/2008,12
Kentucky,25/07/2008,12
Kentucky,01/08/2008,12
Kentucky,08/08/2008,12
Kentucky,15/08/2008,11
Kentucky,22/08/2008,11
Kentucky,29/08/2008,11
Kentucky,05/09/2008,12
Kentucky,12/09/2008,12
Kentucky,19/09/2008,12
Kentucky,26/09/2008,12
Kentucky,03/10/2008,12
Kentucky,10/10/2008,12
Kentucky,17/10/2008,12
Kentucky,24/10/2008,12
Kentucky,31/10/2008,12
Kentucky,07/11/2008,12
Kentucky,14/11/2008,12
Kentucky,21/11/2008,12
Kentucky,26/11/2008,3
Kentucky,05/12/2008,10
Kentucky,12/12/2008,10
Kentucky,19/12/2008,9
Kentucky,26/12/2008,8
Kentucky,02/01/2009,2
Kentucky,09/01/2009,3
Kentucky,16/01/2009,12
Kentucky,23/01/2009,12
Kentucky,30/01/2009,11
Kentucky,06/02/2009,11
Kentucky,13/02/2009,11
Kentucky,20/02/2009,11
Kentucky,27/02/2009,11
Kentucky,06/03/2009,11
Kentucky,13/03/2009,11
Kentucky,20/03/2009,10
Kentucky,27/03/2009,10
Kentucky,03/04/2009,8
Kentucky,09/04/2009,8
Kentucky,17/04/2009,8
Kentucky,24/04/2009,9
Kentucky,01/05/2009,9
Kentucky,08/05/2009,10
Kentucky,15/05/2009,10
Kentucky,22/05/2009,10
Kentucky,29/05/2009,10
Kentucky,05/06/2009,10
Kentucky,12/06/2009,10
Kentucky,19/06/2009,8
Kentucky,26/06/2009,9
Kentucky,02/07/2009,9
Kentucky,10/07/2009,9
Kentucky,11/07/2009,9
Kentucky,24/07/2009,9
Kentucky,31/07/2009,9
Kentucky,07/08/2009,10
Kentucky,14/08/2009,10
Kentucky,21/08/2009,9
Kentucky,28/08/2009,9
Kentucky,04/09/2009,9
Kentucky,11/09/2009,9
Kentucky,18/09/2009,9
Kentucky,25/09/2009,9
Kentucky,02/10/2009,11
Kentucky,09/10/2009,11
Kentucky,16/10/2009,11
Kentucky,23/10/2009,11
Kentucky,30/10/2009,11
Kentucky,06/11/2009,11
Kentucky,13/11/2009,11
Kentucky,20/11/2009,11
Kentucky,25/11/2009,12
Kentucky,04/12/2009,12
Kentucky,11/12/2009,12
Kentucky,18/12/2009,12
Kentucky,23/12/2009,3
Kentucky,31/12/2009,1
Kentucky,08/01/2010,1
Kentucky,15/01/2010,8
Kentucky,22/01/2010,8
Kentucky,29/01/2010,8
Kentucky,05/02/2010,8
Kentucky,12/02/2010,8
Kentucky,19/02/2010,8
Kentucky,26/02/2010,8
Kentucky,05/03/2010,8
Kentucky,12/03/2010,8
Kentucky,19/03/2010,6
Kentucky,26/03/2010,6
Kentucky,01/04/2010,5
Kentucky,09/04/2010,5
Kentucky,16/04/2010,5
Kentucky,23/04/2010,5
Kentucky,30/04/2010,5
Kentucky,07/05/2010,5
Kentucky,14/05/2010,5
Kentucky,21/05/2010,5
Kentucky,28/05/2010,6
Kentucky,04/06/2010,6
Kentucky,11/06/2010,6
Kentucky,18/06/2010,6
Kentucky,25/06/2010,6
Kentucky,02/07/2010,6
Kentucky,09/07/2010,6
Kentucky,16/07/2010,5
Kentucky,23/07/2010,4
Kentucky,30/07/2010,4
Kentucky,06/08/2010,5
Kentucky,13/08/2010,5
Kentucky,20/08/2010,5
Kentucky,27/08/2010,5
Kentucky,03/09/2010,5
Kentucky,10/09/2010,5
Kentucky,17/09/2010,5
Kentucky,24/09/2010,5
Kentucky,01/10/2010,5
Kentucky,08/10/2010,5
Kentucky,15/10/2010,5
Kentucky,22/10/2010,5
Kentucky,29/10/2010,5
Kentucky,05/11/2010,5
Kentucky,12/11/2010,5
Kentucky,19/11/2010,5
Kentucky,24/11/2010,5
Kentucky,03/12/2010,6
Kentucky,10/12/2010,7
Kentucky,17/12/2010,7
Kentucky,22/12/2010,8
Kentucky,30/12/2010,0
Kentucky,07/01/2011,5
Kentucky,14/01/2011,5
Kentucky,21/01/2011,5
Kentucky,28/01/2011,4
Kentucky,04/02/2011,4
Kentucky,11/02/2011,4
Kentucky,18/02/2011,4
Kentucky,25/02/2011,4
Kentucky,04/03/2011,5
Kentucky,11/03/2011,5
Kentucky,18/03/2011,4
Kentucky,25/03/2011,4
Kentucky,01/04/2011,6
Kentucky,08/04/2011,6
Kentucky,15/04/2011,6
Kentucky,21/04/2011,5
Kentucky,29/04/2011,5
Kentucky,06/05/2011,5
Kentucky,13/05/2011,3
Kentucky,20/05/2011,3
Kentucky,27/05/2011,5
Kentucky,03/06/2011,5
Kentucky,10/06/2011,5
Kentucky,17/06/2011,5
Kentucky,24/06/2011,5
Kentucky,01/07/2011,5
Kentucky,08/07/2011,5
Kentucky,15/07/2011,5
Kentucky,22/07/2011,5
Kentucky,29/07/2011,5
Kentucky,05/08/2011,5
Kentucky,12/08/2011,4
Kentucky,19/08/2011,4
Kentucky,26/08/2011,5
Kentucky,02/09/2011,5
Kentucky,09/09/2011,5
Kentucky,16/09/2011,5
Kentucky,23/09/2011,5
Kentucky,30/09/2011,5
Kentucky,07/10/2011,6
Kentucky,14/10/2011,7
Kentucky,21/10/2011,7
Kentucky,28/10/2011,8
Kentucky,04/11/2011,8
Kentucky,11/11/2011,8
Kentucky,18/11/2011,8
Kentucky,25/11/2011,5
Kentucky,02/12/2011,5
Kentucky,09/12/2011,6
Kentucky,16/12/2011,5
Kentucky,22/12/2011,5
Kentucky,29/12/2011,3
Kentucky,06/01/2012,3
Kentucky,13/01/2012,2
Kentucky,20/01/2012,2
Kentucky,27/01/2012,1
Kentucky,03/02/2012,1
Kentucky,10/02/2012,1
Kentucky,17/02/2012,1
Kentucky,24/02/2012,2
Kentucky,02/03/2012,3
Kentucky,09/03/2012,4
Kentucky,16/03/2012,4
Kentucky,23/03/2012,4
Kentucky,30/03/2012,4
Kentucky,05/04/2012,4
Kentucky,13/04/2012,4
Kentucky,20/04/2012,3
Kentucky,27/04/2012,3
Kentucky,04/05/2012,3
Kentucky,11/05/2012,3
Kentucky,18/05/2012,4
Kentucky,25/05/2012,4
Kentucky,01/06/2012,4
Kentucky,08/06/2012,4
Kentucky,15/06/2012,4
Kentucky,22/06/2012,4
Kentucky,29/06/2012,4
Kentucky,06/07/2012,4
Kentucky,13/07/2012,4
Kentucky,20/07/2012,4
Kentucky,27/07/2012,3
Kentucky,03/08/2012,3
Kentucky,10/08/2012,2
Kentucky,17/08/2012,2
Kentucky,24/08/2012,2
Kentucky,31/08/2012,2
Kentucky,07/09/2012,2
Kentucky,14/09/2012,2
Kentucky,21/09/2012,2
Kentucky,28/09/2012,2
Kentucky,05/10/2012,2
Kentucky,12/10/2012,2
Kentucky,19/10/2012,2
Kentucky,26/10/2012,2
Kentucky,02/11/2012,2
Kentucky,09/11/2012,2
Kentucky,16/11/2012,2
Kentucky,21/11/2012,2
Kentucky,30/11/2012,2
Kentucky,07/12/2012,2
Kentucky,14/12/2012,2
Kentucky,21/12/2012,1
Kentucky,28/12/2012,1
Kentucky,04/01/2013,1
Kentucky,11/01/2013,1
Kentucky,18/01/2013,1
Kentucky,25/01/2013,1
Kentucky,01/02/2013,0
Kentucky,08/02/2013,0
Kentucky,15/02/2013,0
Kentucky,22/02/2013,0
Kentucky,01/03/2013,0
Kentucky,08/03/2013,0
Kentucky,15/03/2013,0
Kentucky,22/03/2013,0
Kentucky,28/03/2013,0
Kentucky,05/04/2013,2
Kentucky,12/04/2013,2
Kentucky,19/04/2013,2
Kentucky,26/04/2013,2
Kentucky,03/05/2013,2
Kentucky,10/05/2013,1
Kentucky,17/05/2013,1
Kentucky,24/05/2013,1
Kentucky,31/05/2013,1
Kentucky,07/06/2013,1
Kentucky,14/06/2013,1
Kentucky,21/06/2013,1
Kentucky,28/06/2013,0
Kentucky,03/07/2013,0
Kentucky,12/07/2013,0
Kentucky,19/07/2013,0
Kentucky,26/07/2013,0
Kentucky,02/08/2013,0
Kentucky,09/08/2013,0
Kentucky,16/08/2013,0
Kentucky,23/08/2013,0
Kentucky,30/08/2013,0
Kentucky,06/09/2013,0
Kentucky,13/09/2013,0
Kentucky,20/09/2013,0
Kentucky,27/09/2013,0
Kentucky,04/10/2013,0
Kentucky,11/10/2013,0
Kentucky,18/10/2013,0
Kentucky,25/10/2013,0
Kentucky,01/11/2013,0
Kentucky,08/11/2013,0
Kentucky,15/11/2013,0
Kentucky,22/11/2013,0
Kentucky,27/11/2013,1
Kentucky,06/12/2013,1
Kentucky,13/12/2013,1
Kentucky,20/12/2013,4
Kentucky,27/12/2013,5
Kentucky,03/01/2014,5
Kentucky,10/01/2014,5
Kentucky,17/01/2014,5
Kentucky,24/01/2014,4
Kentucky,31/01/2014,4
Kentucky,07/02/2014,3
Kentucky,14/02/2014,3
Kentucky,21/02/2014,4
Kentucky,28/02/2014,4
Kentucky,07/03/2014,3
Kentucky,14/03/2014,3
Kentucky,21/03/2014,3
Kentucky,28/03/2014,3
Kentucky,04/04/2014,3
Kentucky,11/04/2014,3
Kentucky,17/04/2014,3
Kentucky,25/04/2014,3
Kentucky,02/05/2014,3
Kentucky,09/05/2014,3
Kentucky,16/05/2014,2
Kentucky,23/05/2014,3
Kentucky,30/05/2014,3
Kentucky,06/06/2014,3
Kentucky,13/06/2014,3
Kentucky,20/06/2014,3
Kentucky,27/06/2014,3
Kentucky,03/07/2014,3
Kentucky,11/07/2014,3
Kentucky,18/07/2014,3
Kentucky,25/07/2014,3
Kentucky,01/08/2014,3
Kentucky,08/08/2014,3
Kentucky,15/08/2014,3
Kentucky,22/08/2014,3
Kentucky,29/08/2014,3
Kentucky,05/09/2014,3
Kentucky,12/09/2014,3
Kentucky,19/09/2014,3
Kentucky,26/09/2014,3
Kentucky,03/10/2014,3
Kentucky,10/10/2014,3
Kentucky,17/10/2014,3
Kentucky,24/10/2014,3
Kentucky,31/10/2014,3
Kentucky,07/11/2014,3
Kentucky,14/11/2014,3
Kentucky,21/11/2014,3
Kentucky,26/11/2014,3
Kentucky,05/12/2014,3
Kentucky,12/12/2014,3
Kentucky,19/12/2014,3
Kentucky,26/12/2014,3
Kentucky,02/01/2015,3
Kentucky,09/01/2015,3
Kentucky,16/01/2015,1
Kentucky,23/01/2015,3
Kentucky,30/01/2015,3
Kentucky,06/02/2015,4
Kentucky,13/02/2015,4
Kentucky,20/02/2015,4
Kentucky,27/02/2015,2
Kentucky,06/03/2015,2
Kentucky,13/03/2015,2
Kentucky,20/03/2015,2
Kentucky,27/03/2015,2
Kentucky,02/04/2015,2
Kentucky,10/04/2015,2
Kentucky,17/04/2015,2
Kentucky,24/04/2015,2
Kentucky,01/05/2015,2
Kentucky,08/05/2015,2
Kentucky,15/05/2015,0
Kentucky,22/05/2015,0
Kentucky,29/05/2015,0
Kentucky,05/06/2015,0
Kentucky,12/06/2015,0
Kentucky,19/06/2015,0
Kentucky,26/06/2015,1
Kentucky,02/07/2015,2
Kentucky,10/07/2015,2
Kentucky,17/07/2015,3
Kentucky,24/07/2015,3
Kentucky,31/07/2015,3
Kentucky,07/08/2015,2
Kentucky,14/08/2015,2
Kentucky,21/08/2015,2
Kentucky,28/08/2015,2
Kentucky,04/09/2015,2
Kentucky,11/09/2015,2
Kentucky,18/09/2015,0
Kentucky,25/09/2015,0
Kentucky,02/10/2015,0
Kentucky,09/10/2015,0
Kentucky,16/10/2015,0
Kentucky,23/10/2015,0
Kentucky,30/10/2015,0
Kentucky,06/11/2015,0
Kentucky,13/11/2015,0
Kentucky,20/11/2015,1
Kentucky,25/11/2015,1
Kentucky,04/12/2015,1
Kentucky,11/12/2015,1
Kentucky,18/12/2015,0
Kentucky,23/12/2015,0
Kentucky,31/12/2015,0
Kentucky,08/01/2016,0
Kentucky,15/01/2016,1
Kentucky,22/01/2016,1
Kentucky,29/01/2016,1
Kentucky,05/02/2016,1
Kentucky,12/02/2016,1
Kentucky,19/02/2016,1
Kentucky,26/02/2016,2
Kentucky,04/03/2016,2
Kentucky,11/03/2016,1
Kentucky,18/03/2016,1
Kentucky,24/03/2016,0
Kentucky,01/04/2016,1
Kentucky,08/04/2016,1
Kentucky,15/04/2016,2
Kentucky,22/04/2016,2
Kentucky,29/04/2016,3
Kentucky,06/05/2016,3
Kentucky,13/05/2016,3
Kentucky,20/05/2016,3
Kentucky,27/05/2016,3
Kentucky,03/06/2016,3
Kentucky,10/06/2016,3
Kentucky,17/06/2016,1
Kentucky,24/06/2016,1
Kentucky,01/07/2016,1
Kentucky,08/07/2016,1
Kentucky,15/07/2016,1
Kentucky,22/07/2016,1
Kentucky,29/07/2016,1
Kentucky,05/08/2016,1
Kentucky,12/08/2016,1
Kentucky,19/08/2016,1
Kentucky,26/08/2016,1
Kentucky,02/09/2016,1
Kentucky,09/09/2016,1
Kentucky,16/09/2016,1
Kentucky,23/09/2016,1
Kentucky,30/09/2016,1
Kentucky,07/10/2016,1
Kentucky,14/10/2016,2
Kentucky,21/10/2016,2
Kentucky,28/10/2016,2
Kentucky,04/11/2016,2
Kentucky,11/11/2016,2
Kentucky,18/11/2016,2
Kentucky,23/11/2016,2
Kentucky,02/12/2016,2
Kentucky,09/12/2016,0
Kentucky,16/12/2016,0
Kentucky,23/12/2016,0
Kentucky,30/12/2016,0
Kentucky,06/01/2017,0
Kentucky,13/01/2017,0
Kentucky,20/01/2017,0
Kentucky,27/01/2017,0
Kentucky,03/02/2017,0
Kentucky,10/02/2017,0
Kentucky,17/02/2017,0
Kentucky,24/02/2017,0
Kentucky,03/03/2017,0
Kentucky,10/03/2017,0
Kentucky,17/03/2017,0
Kentucky,24/03/2017,0
Kentucky,31/03/2017,0
Kentucky,07/04/2017,0
Kentucky,13/04/2017,0
Kentucky,21/04/2017,0
Kentucky,28/04/2017,0
Kentucky,05/05/2017,1
Kentucky,12/05/2017,1
Kentucky,19/05/2017,1
Kentucky,26/05/2017,1
Kentucky,02/06/2017,1
Kentucky,09/06/2017,0
Kentucky,16/06/2017,0
Kentucky,23/06/2017,0
Kentucky,30/06/2017,0
Kentucky,07/07/2017,0
Kentucky,14/07/2017,0
Kentucky,21/07/2017,2
Kentucky,28/07/2017,2
Kentucky,04/08/2017,2
Kentucky,11/08/2017,2
Kentucky,18/08/2017,2
Kentucky,25/08/2017,2
Kentucky,01/09/2017,2
Kentucky,08/09/2017,2
Kentucky,15/09/2017,2
Kentucky,22/09/2017,2
Kentucky,29/09/2017,2
Kentucky,06/10/2017,2
Kentucky,13/10/2017,2
Kentucky,20/10/2017,2
Kentucky,27/10/2017,2
Kentucky,03/11/2017,2
Kentucky,10/11/2017,2
Kentucky,17/11/2017,2
Kentucky,22/11/2017,2
Kentucky,01/12/2017,2
Kentucky,08/12/2017,2
Kentucky,15/12/2017,2
Kentucky,22/12/2017,2
Kentucky,29/12/2017,2
Kentucky,05/01/2018,2
Kentucky,12/01/2018,2
Kentucky,19/01/2018,2
Kentucky,26/01/2018,2
Kentucky,02/02/2018,2
Kentucky,09/02/2018,2
Kentucky,16/02/2018,2
Kentucky,23/02/2018,2
Kentucky,02/03/2018,0
Kentucky,09/03/2018,0
Kentucky,16/03/2018,0
Kentucky,23/03/2018,0
Kentucky,29/03/2018,0
Kentucky,06/04/2018,0
Kentucky,13/04/2018,0
Kentucky,20/04/2018,0
Kentucky,27/04/2018,0
Kentucky,04/05/2018,0
Kentucky,11/05/2018,0
Kentucky,18/05/2018,0
Kentucky,25/05/2018,0
Kentucky,01/06/2018,0
Kentucky,08/06/2018,0
Kentucky,15/06/2018,0
Kentucky,22/06/2018,0
Kentucky,29/06/2018,0
Kentucky,06/07/2018,0
Kentucky,13/07/2018,0
Kentucky,20/07/2018,0
Kentucky,27/07/2018,0
Kentucky,03/08/2018,0
Kentucky,10/08/2018,0
Kentucky,17/08/2018,0
Kentucky,24/08/2018,0
Kentucky,31/08/2018,0
Kentucky,07/09/2018,0
Kentucky,14/09/2018,0
Kentucky,21/09/2018,0
Kentucky,28/09/2018,0
Kentucky,05/10/2018,0
Kentucky,12/10/2018,0
Kentucky,19/10/2018,0
Kentucky,26/10/2018,0
Kentucky,02/11/2018,0
Kentucky,09/11/2018,0
Kentucky,16/11/2018,0
Kentucky,21/11/2018,0
Kentucky,30/11/2018,0
Kentucky,07/12/2018,0
Kentucky,14/12/2018,0
Kentucky,21/12/2018,0
Kentucky,28/12/2018,0
Kentucky,04/01/2019,0
Kentucky,11/01/2019,0
Kentucky,18/01/2019,0
Kentucky,25/01/2019,0
Kentucky,01/02/2019,0
Kentucky,08/02/2019,0
Kentucky,15/02/2019,0
Kentucky,22/02/2019,0
Kentucky,01/03/2019,0
Kentucky,08/03/2019,0
Kentucky,15/03/2019,0
Kentucky,22/03/2019,0
Kentucky,29/03/2019,0
Kentucky,05/04/2019,0
Kentucky,12/04/2019,0
Kentucky,18/04/2019,0
Kentucky,26/04/2019,0
Kentucky,03/05/2019,0
Kentucky,10/05/2019,0
Kentucky,17/05/2019,0
Kentucky,24/05/2019,0
Kentucky,31/05/2019,0
Kentucky,07/06/2019,0
Kentucky,14/06/2019,0
Kentucky,21/06/2019,0
Kentucky,28/06/2019,0
Kentucky,03/07/2019,0
Kentucky,12/07/2019,0
Kentucky,19/07/2019,0
Kentucky,26/07/2019,0
Kentucky,02/08/2019,0
Kentucky,09/08/2019,0
Kentucky,16/08/2019,0
Kentucky,23/08/2019,0
Kentucky,30/08/2019,0
Kentucky,06/09/2019,0
Kentucky,13/09/2019,0
Kentucky,20/09/2019,0
Kentucky,27/09/2019,0
Kentucky,04/10/2019,0
Kentucky,11/10/2019,0
Kentucky,18/10/2019,0
Kentucky,25/10/2019,0
Kentucky,01/11/2019,0
Kentucky,08/11/2019,0
Kentucky,15/11/2019,0
Kentucky,22/11/2019,0
Kentucky,27/11/2019,0
Kentucky,06/12/2019,0
Kentucky,13/12/2019,0
Kentucky,20/12/2019,0
Kentucky,27/12/2019,0
Kentucky,03/01/2020,0
Kentucky,10/01/2020,0
Kentucky,17/01/2020,0
Kentucky,24/01/2020,0
Kentucky,31/01/2020,0
Kentucky,07/02/2020,0
Kentucky,14/02/2020,0
Kentucky,21/02/2020,0
Kentucky,28/02/2020,0
Kentucky,06/03/2020,0
Kentucky,13/03/2020,0
Kentucky,20/03/2020,0
Louisiana,07/01/2000,166
Louisiana,14/01/2000,170
Louisiana,21/01/2000,173
Louisiana,28/01/2000,172
Louisiana,04/02/2000,173
Louisiana,11/02/2000,168
Louisiana,18/02/2000,174
Louisiana,25/02/2000,179
Louisiana,03/03/2000,179
Louisiana,10/03/2000,180
Louisiana,17/03/2000,172
Louisiana,24/03/2000,173
Louisiana,31/03/2000,174
Louisiana,07/04/2000,179
Louisiana,14/04/2000,181
Louisiana,20/04/2000,180
Louisiana,28/04/2000,177
Louisiana,05/05/2000,187
Louisiana,12/05/2000,185
Louisiana,19/05/2000,182
Louisiana,26/05/2000,184
Louisiana,02/06/2000,187
Louisiana,09/06/2000,178
Louisiana,16/06/2000,177
Louisiana,23/06/2000,195
Louisiana,30/06/2000,199
Louisiana,07/07/2000,200
Louisiana,14/07/2000,203
Louisiana,21/07/2000,207
Louisiana,28/07/2000,218
Louisiana,04/08/2000,212
Louisiana,11/08/2000,204
Louisiana,18/08/2000,204
Louisiana,25/08/2000,200
Louisiana,01/09/2000,210
Louisiana,08/09/2000,209
Louisiana,15/09/2000,212
Louisiana,22/09/2000,195
Louisiana,29/09/2000,211
Louisiana,06/10/2000,212
Louisiana,13/10/2000,206
Louisiana,20/10/2000,213
Louisiana,27/10/2000,214
Louisiana,03/11/2000,216
Louisiana,10/11/2000,220
Louisiana,17/11/2000,215
Louisiana,22/11/2000,212
Louisiana,01/12/2000,214
Louisiana,08/12/2000,211
Louisiana,15/12/2000,213
Louisiana,21/12/2000,214
Louisiana,29/12/2000,217
Louisiana,05/01/2001,213
Louisiana,12/01/2001,220
Louisiana,19/01/2001,231
Louisiana,26/01/2001,221
Louisiana,02/02/2001,223
Louisiana,09/02/2001,221
Louisiana,16/02/2001,222
Louisiana,23/02/2001,217
Louisiana,02/03/2001,223
Louisiana,09/03/2001,230
Louisiana,16/03/2001,225
Louisiana,23/03/2001,220
Louisiana,30/03/2001,230
Louisiana,06/04/2001,232
Louisiana,12/04/2001,219
Louisiana,20/04/2001,225
Louisiana,27/04/2001,229
Louisiana,04/05/2001,235
Louisiana,11/05/2001,232
Louisiana,18/05/2001,224
Louisiana,25/05/2001,228
Louisiana,01/06/2001,223
Louisiana,08/06/2001,228
Louisiana,15/06/2001,225
Louisiana,22/06/2001,226
Louisiana,29/06/2001,231
Louisiana,06/07/2001,232
Louisiana,13/07/2001,234
Louisiana,20/07/2001,227
Louisiana,27/07/2001,227
Louisiana,03/08/2001,226
Louisiana,10/08/2001,224
Louisiana,17/08/2001,220
Louisiana,24/08/2001,219
Louisiana,31/08/2001,217
Louisiana,07/09/2001,212
Louisiana,14/09/2001,212
Louisiana,21/09/2001,211
Louisiana,28/09/2001,211
Louisiana,05/10/2001,201
Louisiana,12/10/2001,197
Louisiana,19/10/2001,189
Louisiana,26/10/2001,193
Louisiana,02/11/2001,189
Louisiana,09/11/2001,187
Louisiana,16/11/2001,183
Louisiana,21/11/2001,185
Louisiana,30/11/2001,181
Louisiana,07/12/2001,178
Louisiana,14/12/2001,170
Louisiana,21/12/2001,162
Louisiana,28/12/2001,177
Louisiana,04/01/2002,178
Louisiana,11/01/2002,168
Louisiana,18/01/2002,167
Louisiana,25/01/2002,162
Louisiana,01/02/2002,160
Louisiana,08/02/2002,164
Louisiana,15/02/2002,169
Louisiana,22/02/2002,162
Louisiana,01/03/2002,158
Louisiana,08/03/2002,152
Louisiana,15/03/2002,147
Louisiana,22/03/2002,147
Louisiana,28/03/2002,156
Louisiana,05/04/2002,155
Louisiana,12/04/2002,158
Louisiana,19/04/2002,146
Louisiana,26/04/2002,148
Louisiana,03/05/2002,151
Louisiana,10/05/2002,152
Louisiana,17/05/2002,153
Louisiana,24/05/2002,163
Louisiana,31/05/2002,166
Louisiana,07/06/2002,163
Louisiana,14/06/2002,159
Louisiana,21/06/2002,153
Louisiana,28/06/2002,148
Louisiana,03/07/2002,163
Louisiana,12/07/2002,162
Louisiana,19/07/2002,158
Louisiana,26/07/2002,158
Louisiana,02/08/2002,165
Louisiana,09/08/2002,171
Louisiana,16/08/2002,164
Louisiana,23/08/2002,163
Louisiana,30/08/2002,170
Louisiana,06/09/2002,178
Louisiana,13/09/2002,182
Louisiana,20/09/2002,185
Louisiana,27/09/2002,186
Louisiana,04/10/2002,176
Louisiana,11/10/2002,171
Louisiana,18/10/2002,171
